dataset,split,classe,fichier,largeur_px,hauteur_px,pixels_total,ratio_wh,lum_moyenne,lum_std,contraste,pixel_min,pixel_max,r_mean,g_mean,b_mean,is_augmented
OCT,test,DME,DME-3552236-13.jpeg,512,512,262144,1.0,48.07,58.31,255,0,255,48.07,48.07,48.07,0
OCT,test,DME,DME-3552236-2.jpeg,512,512,262144,1.0,33.49,35.66,255,0,255,33.49,33.49,33.49,0
OCT,test,DME,DME-3552236-5.jpeg,512,512,262144,1.0,48.87,55.37,255,0,255,48.87,48.87,48.87,0
OCT,test,DME,DME-3552236-9.jpeg,512,512,262144,1.0,84.4,93.56,255,0,255,84.4,84.4,84.4,0
OCT,test,DME,DME-3565572-3.jpeg,512,512,262144,1.0,45.53,61.89,255,0,255,45.53,45.53,45.53,0
OCT,test,DME,DME-3565572-4.jpeg,512,512,262144,1.0,37.56,35.67,255,0,255,37.56,37.56,37.56,0
OCT,test,DME,DME-3606968-10.jpeg,512,512,262144,1.0,46.25,53.53,255,0,255,46.25,46.25,46.25,0
OCT,test,DME,DME-3606968-12.jpeg,512,512,262144,1.0,42.09,39.21,255,0,255,42.09,42.09,42.09,0
OCT,test,DME,DME-3606968-14.jpeg,512,512,262144,1.0,61.46,52.7,255,0,255,61.46,61.46,61.46,0
OCT,test,DME,DME-3606968-18.jpeg,512,512,262144,1.0,33.36,36.08,255,0,255,33.36,33.36,33.36,0
OCT,test,DME,DME-3606968-19.jpeg,512,512,262144,1.0,48.12,52.94,255,0,255,48.12,48.12,48.12,0
OCT,test,DME,DME-3606968-2.jpeg,512,512,262144,1.0,112.07,102.32,255,0,255,112.07,112.07,112.07,0
OCT,test,DME,DME-3606968-20.jpeg,512,512,262144,1.0,53.45,55.46,255,0,255,53.45,53.45,53.45,0
OCT,test,DME,DME-3606968-25.jpeg,512,512,262144,1.0,53.4,53.53,255,0,255,53.4,53.4,53.4,0
OCT,test,DME,DME-3606968-34.jpeg,512,512,262144,1.0,34.99,33.46,255,0,255,34.99,34.99,34.99,0
OCT,test,DME,DME-3606968-35.jpeg,512,512,262144,1.0,62.51,85.69,255,0,255,62.51,62.51,62.51,0
OCT,test,DME,DME-3606968-4.jpeg,512,512,262144,1.0,38.58,57.85,255,0,255,38.58,38.58,38.58,0
OCT,test,DME,DME-3606968-40.jpeg,512,512,262144,1.0,72.91,74.21,255,0,255,72.91,72.91,72.91,0
OCT,test,DME,DME-3606968-8.jpeg,512,512,262144,1.0,36.3,40.02,255,0,255,36.3,36.3,36.3,0
OCT,test,DME,DME-3608465-1.jpeg,512,512,262144,1.0,45.88,35.65,255,0,255,45.88,45.88,45.88,0
OCT,test,DME,DME-3608465-24.jpeg,512,512,262144,1.0,37.21,34.17,255,0,255,37.21,37.21,37.21,0
OCT,test,DME,DME-3608465-29.jpeg,512,512,262144,1.0,52.94,44.27,255,0,255,52.94,52.94,52.94,0
OCT,test,DME,DME-3608465-53.jpeg,512,512,262144,1.0,30.81,31.26,255,0,255,30.81,30.81,30.81,0
OCT,test,DME,DME-3608465-54.jpeg,512,512,262144,1.0,39.9,34.9,255,0,255,39.9,39.9,39.9,0
OCT,test,DME,DME-3608465-9.jpeg,512,512,262144,1.0,52.42,42.6,255,0,255,52.42,52.42,52.42,0
OCT,test,DME,DME-3696907-3.jpeg,768,496,380928,1.548,33.4,35.1,255,0,255,33.4,33.4,33.4,0
OCT,test,DME,DME-3712405-10.jpeg,512,512,262144,1.0,33.02,36.18,255,0,255,33.02,33.02,33.02,0
OCT,test,DME,DME-3712405-17.jpeg,512,512,262144,1.0,47.09,48.49,255,0,255,47.09,47.09,47.09,0
OCT,test,DME,DME-3712405-24.jpeg,512,512,262144,1.0,43.51,42.35,255,0,255,43.51,43.51,43.51,0
OCT,test,DME,DME-3712405-27.jpeg,512,512,262144,1.0,43.22,46.19,255,0,255,43.22,43.22,43.22,0
OCT,test,DME,DME-3712405-3.jpeg,512,512,262144,1.0,34.19,38.36,255,0,255,34.19,34.19,34.19,0
OCT,test,DRUSEN,DRUSEN-1001666-7.jpeg,512,496,253952,1.032,53.18,54.1,255,0,255,53.18,53.18,53.18,0
OCT,test,DRUSEN,DRUSEN-1001772-1.jpeg,512,496,253952,1.032,75.06,70.0,255,0,255,75.06,75.06,75.06,0
OCT,test,DRUSEN,DRUSEN-1001772-2.jpeg,512,496,253952,1.032,54.89,53.86,255,0,255,54.89,54.89,54.89,0
OCT,test,DRUSEN,DRUSEN-100580-1.jpeg,512,496,253952,1.032,44.08,48.59,255,0,255,44.08,44.08,44.08,0
OCT,test,DRUSEN,DRUSEN-1016042-1.jpeg,768,496,380928,1.548,33.71,35.13,255,0,255,33.71,33.71,33.71,0
OCT,test,DRUSEN,DRUSEN-1016042-5.jpeg,768,496,380928,1.548,42.92,44.06,255,0,255,42.92,42.92,42.92,0
OCT,test,DRUSEN,DRUSEN-1016042-6.jpeg,512,496,253952,1.032,48.89,53.15,255,0,255,48.89,48.89,48.89,0
OCT,test,DRUSEN,DRUSEN-1020679-4.jpeg,512,496,253952,1.032,43.23,52.66,255,0,255,43.23,43.23,43.23,0
OCT,test,DRUSEN,DRUSEN-1020679-5.jpeg,768,496,380928,1.548,33.39,38.91,255,0,255,33.39,33.39,33.39,0
OCT,test,DRUSEN,DRUSEN-103885-2.jpeg,512,496,253952,1.032,77.71,74.6,255,0,255,77.71,77.71,77.71,0
OCT,test,DRUSEN,DRUSEN-103885-4.jpeg,512,496,253952,1.032,82.58,74.53,255,0,255,82.58,82.58,82.58,0
OCT,test,DRUSEN,DRUSEN-1046294-2.jpeg,512,496,253952,1.032,67.47,76.93,255,0,255,67.47,67.47,67.47,0
OCT,test,DRUSEN,DRUSEN-1046294-3.jpeg,512,496,253952,1.032,131.75,100.61,255,0,255,131.75,131.75,131.75,0
OCT,test,DRUSEN,DRUSEN-1046294-5.jpeg,768,496,380928,1.548,29.56,29.52,255,0,255,29.56,29.56,29.56,0
OCT,test,DRUSEN,DRUSEN-1071961-3.jpeg,512,496,253952,1.032,48.11,52.6,255,0,255,48.11,48.11,48.11,0
OCT,test,DRUSEN,DRUSEN-1071961-6.jpeg,768,496,380928,1.548,40.88,38.61,255,0,255,40.88,40.88,40.88,0
OCT,test,DRUSEN,DRUSEN-1077513-16.jpeg,1536,496,761856,3.097,28.35,31.46,255,0,255,28.35,28.35,28.35,0
OCT,test,DRUSEN,DRUSEN-1077513-17.jpeg,512,496,253952,1.032,41.93,55.19,255,0,255,41.93,41.93,41.93,0
OCT,test,DRUSEN,DRUSEN-1077513-3.jpeg,768,496,380928,1.548,35.58,37.01,255,0,255,35.58,35.58,35.58,0
OCT,test,DRUSEN,DRUSEN-1077513-7.jpeg,512,496,253952,1.032,52.3,68.51,255,0,255,52.3,52.3,52.3,0
OCT,test,DRUSEN,DRUSEN-1081406-3.jpeg,1536,496,761856,3.097,49.45,68.26,255,0,255,49.45,49.45,49.45,0
OCT,test,DRUSEN,DRUSEN-1081406-6.jpeg,512,496,253952,1.032,41.62,54.79,255,0,255,41.62,41.62,41.62,0
OCT,test,DRUSEN,DRUSEN-1083159-10.jpeg,512,496,253952,1.032,75.16,74.01,255,0,255,75.16,75.16,75.16,0
OCT,test,DRUSEN,DRUSEN-1094282-10.jpeg,512,496,253952,1.032,41.54,52.75,255,0,255,41.54,41.54,41.54,0
OCT,test,DRUSEN,DRUSEN-1094282-14.jpeg,512,496,253952,1.032,52.81,67.56,255,0,255,52.81,52.81,52.81,0
OCT,test,DRUSEN,DRUSEN-1094282-15.jpeg,768,496,380928,1.548,25.4,31.02,255,0,255,25.4,25.4,25.4,0
OCT,test,DRUSEN,DRUSEN-1094282-7.jpeg,768,496,380928,1.548,26.9,28.76,255,0,255,26.9,26.9,26.9,0
OCT,test,DRUSEN,DRUSEN-1112835-10.jpeg,512,496,253952,1.032,56.58,48.86,255,0,255,56.58,56.58,56.58,0
OCT,test,DRUSEN,DRUSEN-1112835-13.jpeg,512,496,253952,1.032,54.99,55.2,255,0,255,54.99,54.99,54.99,0
OCT,test,DRUSEN,DRUSEN-1112835-17.jpeg,512,496,253952,1.032,64.5,59.83,255,0,255,64.5,64.5,64.5,0
OCT,test,DRUSEN,DRUSEN-1112835-18.jpeg,512,496,253952,1.032,47.43,50.89,255,0,255,47.43,47.43,47.43,0
OCT,test,DRUSEN,DRUSEN-1112835-2.jpeg,512,496,253952,1.032,61.06,65.91,255,0,255,61.06,61.06,61.06,0
OCT,test,DRUSEN,DRUSEN-1112835-20.jpeg,512,496,253952,1.032,46.6,50.92,255,0,255,46.6,46.6,46.6,0
OCT,test,DRUSEN,DRUSEN-1112835-22.jpeg,512,496,253952,1.032,84.34,88.93,255,0,255,84.34,84.34,84.34,0
OCT,test,DRUSEN,DRUSEN-1117376-1.jpeg,512,496,253952,1.032,35.26,33.72,255,0,255,35.26,35.26,35.26,0
OCT,test,DRUSEN,DRUSEN-1130960-12.jpeg,768,496,380928,1.548,36.82,34.84,255,0,255,36.82,36.82,36.82,0
OCT,test,DRUSEN,DRUSEN-1130960-17.jpeg,512,496,253952,1.032,46.54,44.89,255,0,255,46.54,46.54,46.54,0
OCT,test,DRUSEN,DRUSEN-1130960-40.jpeg,512,496,253952,1.032,52.29,57.84,255,0,255,52.29,52.29,52.29,0
OCT,test,DRUSEN,DRUSEN-1130960-52.jpeg,512,496,253952,1.032,45.72,58.16,255,0,255,45.72,45.72,45.72,0
OCT,test,DRUSEN,DRUSEN-1130960-67.jpeg,512,496,253952,1.032,54.42,62.23,255,0,255,54.42,54.42,54.42,0
OCT,test,DRUSEN,DRUSEN-1130960-7.jpeg,512,496,253952,1.032,46.57,42.21,255,0,255,46.57,46.57,46.57,0
OCT,test,DRUSEN,DRUSEN-1130960-8.jpeg,512,496,253952,1.032,54.68,63.96,255,0,255,54.68,54.68,54.68,0
OCT,test,DRUSEN,DRUSEN-1146431-1.jpeg,512,496,253952,1.032,72.4,84.25,255,0,255,72.4,72.4,72.4,0
OCT,test,DRUSEN,DRUSEN-1146923-10.jpeg,512,496,253952,1.032,68.25,69.34,255,0,255,68.25,68.25,68.25,0
OCT,test,DRUSEN,DRUSEN-1146923-11.jpeg,512,496,253952,1.032,55.51,70.31,255,0,255,55.51,55.51,55.51,0
OCT,test,DRUSEN,DRUSEN-1146923-25.jpeg,512,496,253952,1.032,54.77,61.11,255,0,255,54.77,54.77,54.77,0
OCT,test,DRUSEN,DRUSEN-1146923-28.jpeg,1536,496,761856,3.097,53.82,53.25,255,0,255,53.82,53.82,53.82,0
OCT,test,DRUSEN,DRUSEN-1146923-29.jpeg,768,496,380928,1.548,63.85,59.32,255,0,255,63.85,63.85,63.85,0
OCT,test,DRUSEN,DRUSEN-1146923-6.jpeg,1536,496,761856,3.097,56.32,66.58,255,0,255,56.32,56.32,56.32,0
OCT,test,DRUSEN,DRUSEN-1147102-1.jpeg,512,496,253952,1.032,51.94,63.76,255,0,255,51.94,51.94,51.94,0
OCT,test,DRUSEN,DRUSEN-1169820-1.jpeg,512,496,253952,1.032,32.5,37.36,255,0,255,32.5,32.5,32.5,0
OCT,test,DRUSEN,DRUSEN-1169820-10.jpeg,512,496,253952,1.032,102.9,96.01,255,0,255,102.9,102.9,102.9,0
OCT,test,DRUSEN,DRUSEN-1169820-13.jpeg,512,496,253952,1.032,95.31,88.92,255,0,255,95.31,95.31,95.31,0
OCT,test,DRUSEN,DRUSEN-1169820-14.jpeg,512,496,253952,1.032,127.55,103.12,255,0,255,127.55,127.55,127.55,0
OCT,test,DRUSEN,DRUSEN-1169820-15.jpeg,512,496,253952,1.032,83.72,88.04,255,0,255,83.72,83.72,83.72,0
OCT,test,DRUSEN,DRUSEN-1169820-20.jpeg,512,496,253952,1.032,58.35,51.21,255,0,255,58.35,58.35,58.35,0
OCT,test,DRUSEN,DRUSEN-1169820-21.jpeg,512,496,253952,1.032,54.99,48.66,255,0,255,54.99,54.99,54.99,0
OCT,test,DRUSEN,DRUSEN-1169820-39.jpeg,512,496,253952,1.032,69.65,61.41,255,0,255,69.65,69.65,69.65,0
OCT,test,DRUSEN,DRUSEN-1173253-13.jpeg,768,496,380928,1.548,25.87,28.52,255,0,255,25.87,25.87,25.87,0
OCT,test,DRUSEN,DRUSEN-1173253-7.jpeg,768,496,380928,1.548,42.34,41.21,255,0,255,42.34,42.34,42.34,0
OCT,test,DRUSEN,DRUSEN-1173253-9.jpeg,768,496,380928,1.548,32.73,35.11,255,0,255,32.73,32.73,32.73,0
OCT,test,DRUSEN,DRUSEN-1183510-1.jpeg,512,496,253952,1.032,40.57,43.83,255,0,255,40.57,40.57,40.57,0
OCT,test,DRUSEN,DRUSEN-1193485-1.jpeg,512,496,253952,1.032,66.23,74.98,255,0,255,66.23,66.23,66.23,0
OCT,test,DRUSEN,DRUSEN-1193485-2.jpeg,512,496,253952,1.032,75.13,81.38,255,0,255,75.13,75.13,75.13,0
OCT,test,DRUSEN,DRUSEN-1202145-6.jpeg,768,496,380928,1.548,75.66,87.11,255,0,255,75.66,75.66,75.66,0
OCT,test,DRUSEN,DRUSEN-1206086-1.jpeg,768,496,380928,1.548,36.93,39.5,255,0,255,36.93,36.93,36.93,0
OCT,test,DRUSEN,DRUSEN-1206086-3.jpeg,512,496,253952,1.032,59.2,50.85,255,0,255,59.2,59.2,59.2,0
OCT,test,DRUSEN,DRUSEN-1206086-4.jpeg,512,496,253952,1.032,59.96,53.73,255,0,255,59.96,59.96,59.96,0
OCT,test,DRUSEN,DRUSEN-1206086-7.jpeg,512,496,253952,1.032,45.33,47.79,255,0,255,45.33,45.33,45.33,0
OCT,test,DRUSEN,DRUSEN-1219727-3.jpeg,512,496,253952,1.032,55.74,61.78,255,0,255,55.74,55.74,55.74,0
OCT,test,DRUSEN,DRUSEN-1219727-5.jpeg,768,496,380928,1.548,36.55,38.85,255,0,255,36.55,36.55,36.55,0
OCT,test,DRUSEN,DRUSEN-1222350-2.jpeg,768,496,380928,1.548,53.33,58.65,255,0,255,53.33,53.33,53.33,0
OCT,test,DRUSEN,DRUSEN-1225603-24.jpeg,512,496,253952,1.032,47.88,59.69,255,0,255,47.88,47.88,47.88,0
OCT,test,DRUSEN,DRUSEN-1225603-28.jpeg,768,496,380928,1.548,32.96,35.28,255,0,255,32.96,32.96,32.96,0
OCT,test,DRUSEN,DRUSEN-1225603-3.jpeg,512,496,253952,1.032,44.19,41.68,255,0,255,44.19,44.19,44.19,0
OCT,test,DRUSEN,DRUSEN-1225603-31.jpeg,512,496,253952,1.032,51.83,54.29,255,0,255,51.83,51.83,51.83,0
OCT,test,DRUSEN,DRUSEN-1225603-35.jpeg,768,496,380928,1.548,39.13,41.51,255,0,255,39.13,39.13,39.13,0
OCT,test,DRUSEN,DRUSEN-1225603-40.jpeg,768,496,380928,1.548,39.68,40.97,255,0,255,39.68,39.68,39.68,0
OCT,test,DRUSEN,DRUSEN-1225603-44.jpeg,512,496,253952,1.032,36.36,35.12,255,0,255,36.36,36.36,36.36,0
OCT,test,DRUSEN,DRUSEN-1225603-57.jpeg,768,496,380928,1.548,30.02,32.96,255,0,255,30.02,30.02,30.02,0
OCT,test,DRUSEN,DRUSEN-1225603-6.jpeg,768,496,380928,1.548,34.67,37.03,255,0,255,34.67,34.67,34.67,0
OCT,test,DRUSEN,DRUSEN-1225603-60.jpeg,512,496,253952,1.032,53.81,61.71,255,0,255,53.81,53.81,53.81,0
OCT,test,DRUSEN,DRUSEN-1225603-62.jpeg,768,496,380928,1.548,40.06,42.22,255,0,255,40.06,40.06,40.06,0
OCT,test,DRUSEN,DRUSEN-1225603-69.jpeg,512,496,253952,1.032,45.88,44.67,255,0,255,45.88,45.88,45.88,0
OCT,test,DRUSEN,DRUSEN-1225603-70.jpeg,512,496,253952,1.032,43.57,41.97,255,0,255,43.57,43.57,43.57,0
OCT,test,DRUSEN,DRUSEN-1226510-2.jpeg,512,496,253952,1.032,51.74,49.2,255,0,255,51.74,51.74,51.74,0
OCT,test,DRUSEN,DRUSEN-1233824-4.jpeg,512,496,253952,1.032,46.98,62.93,255,0,255,46.98,46.98,46.98,0
OCT,test,DRUSEN,DRUSEN-1233824-5.jpeg,768,496,380928,1.548,33.64,38.35,255,0,255,33.64,33.64,33.64,0
OCT,test,DRUSEN,DRUSEN-1236519-1.jpeg,512,496,253952,1.032,44.81,55.06,255,0,255,44.81,44.81,44.81,0
OCT,test,DRUSEN,DRUSEN-1237848-27.jpeg,768,496,380928,1.548,24.31,25.77,255,0,255,24.31,24.31,24.31,0
OCT,test,DRUSEN,DRUSEN-1237848-29.jpeg,512,496,253952,1.032,57.35,71.26,255,0,255,57.35,57.35,57.35,0
OCT,test,DRUSEN,DRUSEN-1237848-31.jpeg,512,496,253952,1.032,42.35,48.71,255,0,255,42.35,42.35,42.35,0
OCT,test,DRUSEN,DRUSEN-1237848-4.jpeg,512,496,253952,1.032,46.07,52.93,255,0,255,46.07,46.07,46.07,0
OCT,test,DRUSEN,DRUSEN-1237848-42.jpeg,512,496,253952,1.032,46.26,48.13,255,0,255,46.26,46.26,46.26,0
OCT,test,DRUSEN,DRUSEN-1237848-48.jpeg,1536,496,761856,3.097,48.24,42.63,255,0,255,48.24,48.24,48.24,0
OCT,test,DRUSEN,DRUSEN-1237848-51.jpeg,512,496,253952,1.032,54.07,48.39,255,0,255,54.07,54.07,54.07,0
OCT,test,DRUSEN,DRUSEN-1237848-71.jpeg,768,496,380928,1.548,33.34,35.69,255,0,255,33.34,33.34,33.34,0
OCT,test,DRUSEN,DRUSEN-1237848-79.jpeg,512,496,253952,1.032,46.14,57.62,255,0,255,46.14,46.14,46.14,0
OCT,test,DRUSEN,DRUSEN-1246453-15.jpeg,512,496,253952,1.032,160.54,99.39,255,0,255,160.54,160.54,160.54,0
OCT,test,DRUSEN,DRUSEN-1246453-24.jpeg,768,496,380928,1.548,32.98,33.92,255,0,255,32.98,32.98,32.98,0
OCT,test,DRUSEN,DRUSEN-1246453-9.jpeg,512,496,253952,1.032,43.64,53.59,255,0,255,43.64,43.64,43.64,0
OCT,test,DRUSEN,DRUSEN-1283307-12.jpeg,512,496,253952,1.032,48.28,48.79,255,0,255,48.28,48.28,48.28,0
OCT,test,DRUSEN,DRUSEN-1283307-15.jpeg,768,496,380928,1.548,38.89,40.05,255,0,255,38.89,38.89,38.89,0
OCT,test,DRUSEN,DRUSEN-1283307-21.jpeg,512,496,253952,1.032,44.47,45.16,255,0,255,44.47,44.47,44.47,0
OCT,test,DRUSEN,DRUSEN-1290410-1.jpeg,768,496,380928,1.548,42.32,45.22,255,0,255,42.32,42.32,42.32,0
OCT,test,DRUSEN,DRUSEN-1292620-2.jpeg,512,496,253952,1.032,60.24,63.66,255,0,255,60.24,60.24,60.24,0
OCT,test,DRUSEN,DRUSEN-1327692-1.jpeg,1536,496,761856,3.097,33.34,35.56,255,0,255,33.34,33.34,33.34,0
OCT,test,DRUSEN,DRUSEN-1327692-11.jpeg,512,496,253952,1.032,52.89,62.84,255,0,255,52.89,52.89,52.89,0
OCT,test,DRUSEN,DRUSEN-1327692-3.jpeg,512,496,253952,1.032,48.87,48.56,255,0,255,48.87,48.87,48.87,0
OCT,test,DRUSEN,DRUSEN-1327692-4.jpeg,512,496,253952,1.032,46.75,49.11,255,0,255,46.75,46.75,46.75,0
OCT,test,DRUSEN,DRUSEN-1327692-7.jpeg,768,496,380928,1.548,35.45,39.72,255,0,255,35.45,35.45,35.45,0
OCT,test,DRUSEN,DRUSEN-1341538-2.jpeg,768,496,380928,1.548,46.87,44.6,255,0,255,46.87,46.87,46.87,0
OCT,test,DRUSEN,DRUSEN-1347813-4.jpeg,1024,496,507904,2.065,48.98,46.58,255,0,255,48.98,48.98,48.98,0
OCT,test,DRUSEN,DRUSEN-1361401-1.jpeg,768,496,380928,1.548,30.28,33.72,255,0,255,30.28,30.28,30.28,0
OCT,test,DRUSEN,DRUSEN-142234-1.jpeg,768,496,380928,1.548,31.59,32.73,255,0,255,31.59,31.59,31.59,0
OCT,test,DRUSEN,DRUSEN-1440587-1.jpeg,512,496,253952,1.032,39.82,50.11,255,0,255,39.82,39.82,39.82,0
OCT,test,DRUSEN,DRUSEN-1462842-2.jpeg,512,496,253952,1.032,57.61,67.3,255,0,255,57.61,57.61,57.61,0
OCT,test,DRUSEN,DRUSEN-1487749-19.jpeg,512,496,253952,1.032,42.89,44.63,255,0,255,42.89,42.89,42.89,0
OCT,test,DRUSEN,DRUSEN-1487749-27.jpeg,768,496,380928,1.548,37.93,39.61,255,0,255,37.93,37.93,37.93,0
OCT,test,DRUSEN,DRUSEN-1487749-49.jpeg,768,496,380928,1.548,35.45,40.67,255,0,255,35.45,35.45,35.45,0
OCT,test,DRUSEN,DRUSEN-1495986-1.jpeg,1536,496,761856,3.097,39.14,39.32,255,0,255,39.14,39.14,39.14,0
OCT,test,DRUSEN,DRUSEN-1495986-3.jpeg,512,496,253952,1.032,90.22,90.19,255,0,255,90.22,90.22,90.22,0
OCT,test,DRUSEN,DRUSEN-1514075-13.jpeg,768,496,380928,1.548,61.57,54.0,255,0,255,61.57,61.57,61.57,0
OCT,test,DRUSEN,DRUSEN-1514075-14.jpeg,768,496,380928,1.548,62.03,54.55,255,0,255,62.03,62.03,62.03,0
OCT,test,DRUSEN,DRUSEN-1514075-15.jpeg,768,496,380928,1.548,21.83,26.94,255,0,255,21.83,21.83,21.83,0
OCT,test,DRUSEN,DRUSEN-1514075-17.jpeg,768,496,380928,1.548,35.42,40.59,255,0,255,35.42,35.42,35.42,0
OCT,test,DRUSEN,DRUSEN-1514075-5.jpeg,512,496,253952,1.032,52.49,58.13,255,0,255,52.49,52.49,52.49,0
OCT,test,DRUSEN,DRUSEN-1514075-9.jpeg,768,496,380928,1.548,37.17,41.17,255,0,255,37.17,37.17,37.17,0
OCT,test,DRUSEN,DRUSEN-1530990-1.jpeg,768,496,380928,1.548,45.1,42.68,255,0,255,45.1,45.1,45.1,0
OCT,test,DRUSEN,DRUSEN-1530990-15.jpeg,512,496,253952,1.032,39.74,42.24,255,0,255,39.74,39.74,39.74,0
OCT,test,DRUSEN,DRUSEN-1530990-6.jpeg,512,496,253952,1.032,58.71,65.1,255,0,255,58.71,58.71,58.71,0
OCT,test,DRUSEN,DRUSEN-1577991-11.jpeg,512,496,253952,1.032,88.58,80.78,255,0,255,88.58,88.58,88.58,0
OCT,test,DRUSEN,DRUSEN-1577991-2.jpeg,768,496,380928,1.548,32.34,31.9,255,0,255,32.34,32.34,32.34,0
OCT,test,DRUSEN,DRUSEN-1588792-5.jpeg,512,496,253952,1.032,36.71,43.8,255,0,255,36.71,36.71,36.71,0
OCT,test,DRUSEN,DRUSEN-163081-4.jpeg,512,496,253952,1.032,52.86,51.8,255,0,255,52.86,52.86,52.86,0
OCT,test,DRUSEN,DRUSEN-163081-6.jpeg,768,496,380928,1.548,33.12,35.61,255,0,255,33.12,33.12,33.12,0
OCT,test,DRUSEN,DRUSEN-1641792-2.jpeg,768,496,380928,1.548,36.8,39.78,255,0,255,36.8,36.8,36.8,0
OCT,test,DRUSEN,DRUSEN-1651625-11.jpeg,768,496,380928,1.548,34.44,35.01,255,0,255,34.44,34.44,34.44,0
OCT,test,DRUSEN,DRUSEN-1651625-13.jpeg,768,496,380928,1.548,41.07,42.42,255,0,255,41.07,41.07,41.07,0
OCT,test,DRUSEN,DRUSEN-1651625-5.jpeg,1536,496,761856,3.097,27.31,30.77,255,0,255,27.31,27.31,27.31,0
OCT,test,DRUSEN,DRUSEN-1651625-6.jpeg,512,496,253952,1.032,43.49,39.43,255,0,255,43.49,43.49,43.49,0
OCT,test,DRUSEN,DRUSEN-1742442-10.jpeg,512,496,253952,1.032,42.98,55.32,255,0,255,42.98,42.98,42.98,0
OCT,test,DRUSEN,DRUSEN-1742442-5.jpeg,512,496,253952,1.032,37.32,41.17,255,0,255,37.32,37.32,37.32,0
OCT,test,DRUSEN,DRUSEN-1771395-12.jpeg,512,496,253952,1.032,48.89,57.14,255,0,255,48.89,48.89,48.89,0
OCT,test,DRUSEN,DRUSEN-1771395-7.jpeg,512,496,253952,1.032,54.05,49.93,255,0,255,54.05,54.05,54.05,0
OCT,test,DRUSEN,DRUSEN-1779575-17.jpeg,512,496,253952,1.032,44.86,51.87,255,0,255,44.86,44.86,44.86,0
OCT,test,DRUSEN,DRUSEN-1779575-20.jpeg,512,496,253952,1.032,46.93,52.92,255,0,255,46.93,46.93,46.93,0
OCT,test,DRUSEN,DRUSEN-1779575-5.jpeg,512,496,253952,1.032,71.0,68.1,255,0,255,71.0,71.0,71.0,0
OCT,test,DRUSEN,DRUSEN-1779575-6.jpeg,512,496,253952,1.032,62.17,57.21,255,0,255,62.17,62.17,62.17,0
OCT,test,DRUSEN,DRUSEN-1786810-16.jpeg,1536,496,761856,3.097,40.39,38.57,255,0,255,40.39,40.39,40.39,0
OCT,test,DRUSEN,DRUSEN-1786810-19.jpeg,768,496,380928,1.548,42.99,42.95,255,0,255,42.99,42.99,42.99,0
OCT,test,DRUSEN,DRUSEN-1786810-20.jpeg,768,496,380928,1.548,40.23,39.69,255,0,255,40.23,40.23,40.23,0
OCT,test,DRUSEN,DRUSEN-1786810-21.jpeg,512,496,253952,1.032,54.75,58.3,255,0,255,54.75,54.75,54.75,0
OCT,test,DRUSEN,DRUSEN-1786810-24.jpeg,1536,496,761856,3.097,34.85,34.85,255,0,255,34.85,34.85,34.85,0
OCT,test,DRUSEN,DRUSEN-1786810-28.jpeg,512,496,253952,1.032,61.47,68.47,255,0,255,61.47,61.47,61.47,0
OCT,test,DRUSEN,DRUSEN-1786810-3.jpeg,768,496,380928,1.548,32.75,32.06,255,0,255,32.75,32.75,32.75,0
OCT,test,DRUSEN,DRUSEN-1786810-4.jpeg,512,496,253952,1.032,62.82,61.87,255,0,255,62.82,62.82,62.82,0
OCT,test,DRUSEN,DRUSEN-1789270-10.jpeg,768,496,380928,1.548,35.92,38.07,255,0,255,35.92,35.92,35.92,0
OCT,test,DRUSEN,DRUSEN-1789270-11.jpeg,512,496,253952,1.032,47.66,48.52,255,0,255,47.66,47.66,47.66,0
OCT,test,DRUSEN,DRUSEN-1789270-14.jpeg,768,496,380928,1.548,45.43,39.2,255,0,255,45.43,45.43,45.43,0
OCT,test,DRUSEN,DRUSEN-1789270-23.jpeg,768,496,380928,1.548,38.31,36.19,255,0,255,38.31,38.31,38.31,0
OCT,test,DRUSEN,DRUSEN-1789270-25.jpeg,512,496,253952,1.032,64.02,71.03,255,0,255,64.02,64.02,64.02,0
OCT,test,DRUSEN,DRUSEN-1789270-26.jpeg,512,496,253952,1.032,58.03,51.91,255,0,255,58.03,58.03,58.03,0
OCT,test,DRUSEN,DRUSEN-1789270-27.jpeg,512,496,253952,1.032,50.09,49.62,255,0,255,50.09,50.09,50.09,0
OCT,test,DRUSEN,DRUSEN-1789270-42.jpeg,768,496,380928,1.548,36.63,37.39,255,0,255,36.63,36.63,36.63,0
OCT,test,DRUSEN,DRUSEN-1789270-5.jpeg,512,496,253952,1.032,53.41,60.11,255,0,255,53.41,53.41,53.41,0
OCT,test,DRUSEN,DRUSEN-1789270-57.jpeg,768,496,380928,1.548,46.38,44.79,255,0,255,46.38,46.38,46.38,0
OCT,test,DRUSEN,DRUSEN-1793499-21.jpeg,512,496,253952,1.032,77.92,76.59,255,0,255,77.92,77.92,77.92,0
OCT,test,DRUSEN,DRUSEN-1793499-23.jpeg,768,496,380928,1.548,30.96,33.7,255,0,255,30.96,30.96,30.96,0
OCT,test,DRUSEN,DRUSEN-1793499-8.jpeg,1536,496,761856,3.097,32.52,29.98,255,0,255,32.52,32.52,32.52,0
OCT,test,DRUSEN,DRUSEN-1849029-2.jpeg,768,496,380928,1.548,38.63,39.19,255,0,255,38.63,38.63,38.63,0
