dataset,split,classe,fichier,largeur_px,hauteur_px,pixels_total,ratio_wh,lum_moyenne,lum_std,contraste,pixel_min,pixel_max,r_mean,g_mean,b_mean,is_augmented
XRAY,val,NORMAL,NORMAL2-IM-1310-0001.jpeg,1608,1468,2360544,1.095,138.87,57.41,255,0,255,138.87,138.87,138.87,0
XRAY,val,NORMAL,NORMAL2-IM-1326-0001.jpeg,1188,885,1051380,1.342,110.65,56.98,255,0,255,110.65,110.65,110.65,0
XRAY,val,NORMAL,NORMAL2-IM-1327-0001.jpeg,1456,1264,1840384,1.152,130.31,57.02,255,0,255,130.31,130.31,130.31,0
XRAY,val,NORMAL,NORMAL2-IM-1328-0001.jpeg,2176,1658,3607808,1.312,130.9,63.01,255,0,255,130.9,130.9,130.9,0
XRAY,val,NORMAL,NORMAL2-IM-1333-0001.jpeg,1364,1456,1985984,0.937,113.6,52.31,255,0,255,113.6,113.6,113.6,0
XRAY,val,NORMAL,NORMAL2-IM-1337-0001.jpeg,1360,1097,1491920,1.24,109.93,59.67,255,0,255,109.93,109.93,109.93,0
XRAY,val,NORMAL,NORMAL2-IM-1342-0001.jpeg,1284,1078,1384152,1.191,129.96,56.43,255,0,255,129.96,129.96,129.96,0
XRAY,val,NORMAL,NORMAL2-IM-1345-0001.jpeg,1464,1183,1731912,1.238,117.26,52.27,255,0,255,117.26,117.26,117.26,0
XRAY,val,NORMAL,NORMAL2-IM-1371-0001.jpeg,1496,1304,1950784,1.147,121.67,66.99,255,0,255,121.67,121.67,121.67,0
XRAY,val,NORMAL,NORMAL2-IM-1385-0001.jpeg,1288,1080,1391040,1.193,111.78,59.61,255,0,255,111.78,111.78,111.78,0
XRAY,val,NORMAL,NORMAL2-IM-1400-0001.jpeg,1440,992,1428480,1.452,124.92,71.76,255,0,255,124.92,124.92,124.92,0
XRAY,val,NORMAL,NORMAL2-IM-1412-0001.jpeg,1784,1216,2169344,1.467,113.85,65.12,255,0,255,113.85,113.85,113.85,0
XRAY,val,NORMAL,NORMAL2-IM-1422-0001.jpeg,1460,951,1388460,1.535,123.65,63.4,255,0,255,123.65,123.65,123.65,0
XRAY,val,NORMAL,NORMAL2-IM-1437-0001.jpeg,1240,1104,1368960,1.123,130.46,64.56,255,0,255,130.46,130.46,130.46,0
XRAY,val,PNEUMONIA,person1001_bacteria_2932.jpeg,1244,863,1073572,1.441,111.98,56.05,255,0,255,111.98,111.98,111.98,0
XRAY,val,PNEUMONIA,person1004_virus_1686.jpeg,856,480,410880,1.783,101.97,59.67,255,0,255,101.97,101.97,101.97,0
XRAY,val,PNEUMONIA,person1019_virus_1707.jpeg,1752,1408,2466816,1.244,134.91,62.27,255,0,255,134.91,134.91,134.91,0
XRAY,val,PNEUMONIA,person101_bacteria_485.jpeg,1032,752,776064,1.372,113.45,43.65,255,0,255,113.45,113.45,113.45,0
XRAY,val,PNEUMONIA,person1035_virus_1729.jpeg,1248,840,1048320,1.486,111.83,51.35,255,0,255,111.83,111.83,111.83,0
XRAY,val,PNEUMONIA,person1036_virus_1730.jpeg,1136,840,954240,1.352,134.97,54.43,255,0,255,134.97,134.97,134.97,0
XRAY,val,PNEUMONIA,person1044_virus_1740.jpeg,1488,1088,1618944,1.368,130.02,65.93,255,0,255,130.02,130.02,130.02,0
XRAY,val,PNEUMONIA,person1048_bacteria_2982.jpeg,976,608,593408,1.605,115.68,49.12,255,0,255,115.68,115.68,115.68,0
XRAY,val,PNEUMONIA,person104_virus_191.jpeg,1644,1138,1870872,1.445,96.32,60.85,255,0,255,96.32,96.32,96.32,0
XRAY,val,PNEUMONIA,person1052_bacteria_2986.jpeg,1048,856,897088,1.224,130.82,55.14,255,0,255,130.82,130.82,130.82,0
XRAY,val,PNEUMONIA,person1056_virus_1755.jpeg,1816,1184,2150144,1.534,128.59,67.78,255,0,255,128.59,128.59,128.59,0
XRAY,val,PNEUMONIA,person1059_bacteria_2993.jpeg,1088,688,748544,1.581,96.1,48.67,255,0,255,96.1,96.1,96.1,0
XRAY,val,PNEUMONIA,person1063_virus_1765.jpeg,1072,728,780416,1.473,135.45,49.33,255,0,255,135.45,135.45,135.45,0
XRAY,val,PNEUMONIA,person1073_bacteria_3008.jpeg,978,626,612228,1.562,133.19,56.76,224,4,228,133.19,133.19,133.19,0
XRAY,val,PNEUMONIA,person1077_bacteria_3017.jpeg,1048,640,670720,1.637,140.38,41.38,255,0,255,140.38,140.38,140.38,0
XRAY,val,PNEUMONIA,person1077_virus_1787.jpeg,1696,1320,2238720,1.285,139.56,73.27,255,0,255,139.56,139.56,139.56,0
XRAY,val,PNEUMONIA,person107_virus_197.jpeg,1616,1024,1654784,1.578,131.48,54.83,255,0,255,131.48,131.48,131.48,0
XRAY,val,PNEUMONIA,person1080_virus_1791.jpeg,1568,1016,1593088,1.543,117.78,74.94,255,0,255,117.78,117.78,117.78,0
XRAY,val,PNEUMONIA,person1081_virus_1793.jpeg,976,576,562176,1.694,114.72,63.73,255,0,255,114.72,114.72,114.72,0
XRAY,val,PNEUMONIA,person1083_bacteria_3023.jpeg,1104,752,830208,1.468,151.27,44.01,255,0,255,151.27,151.27,151.27,0
XRAY,val,PNEUMONIA,person1086_bacteria_3026.jpeg,1468,821,1205228,1.788,120.23,58.42,255,0,255,120.23,120.23,120.23,0
XRAY,val,PNEUMONIA,person108_bacteria_507.jpeg,1176,1032,1213632,1.14,125.71,57.95,255,0,255,125.71,125.71,125.71,0
XRAY,val,PNEUMONIA,person1090_virus_1809.jpeg,1136,656,745216,1.732,124.66,64.91,255,0,255,124.66,124.66,124.66,0
XRAY,val,PNEUMONIA,person1093_bacteria_3033.jpeg,1208,856,1034048,1.411,161.93,39.77,255,0,255,161.93,161.93,161.93,0
XRAY,val,PNEUMONIA,person1094_virus_1814.jpeg,952,584,555968,1.63,103.64,54.96,255,0,255,103.64,103.64,103.64,0
XRAY,val,PNEUMONIA,person1095_virus_1815.jpeg,1088,712,774656,1.528,112.28,67.0,255,0,255,112.28,112.28,112.28,0
XRAY,val,PNEUMONIA,person1096_bacteria_3037.jpeg,1088,672,731136,1.619,118.77,52.91,255,0,255,118.77,118.77,118.77,0
XRAY,val,PNEUMONIA,person1098_virus_1818.jpeg,1000,488,488000,2.049,104.65,59.91,255,0,255,104.65,104.65,104.65,0
XRAY,val,PNEUMONIA,person109_bacteria_512.jpeg,1256,808,1014848,1.554,149.11,66.04,255,0,255,149.11,149.11,149.11,0
XRAY,val,PNEUMONIA,person1103_bacteria_3044.jpeg,1336,848,1132928,1.575,170.07,52.84,255,0,255,170.07,170.07,170.07,0
XRAY,val,PNEUMONIA,person1104_virus_1826.jpeg,858,522,447876,1.644,132.68,47.18,196,0,196,132.68,132.68,132.68,0
XRAY,val,PNEUMONIA,person1105_bacteria_3046.jpeg,1136,760,863360,1.495,93.53,49.37,255,0,255,93.53,93.53,93.53,0
XRAY,val,PNEUMONIA,person110_virus_205.jpeg,1192,864,1029888,1.38,89.75,47.03,255,0,255,89.75,89.75,89.75,0
XRAY,val,PNEUMONIA,person110_virus_206.jpeg,1192,840,1001280,1.419,101.19,48.93,255,0,255,101.19,101.19,101.19,0
XRAY,val,PNEUMONIA,person1111_virus_1836.jpeg,1072,664,711808,1.614,140.18,64.74,255,0,255,140.18,140.18,140.18,0
XRAY,val,PNEUMONIA,person1112_virus_1837.jpeg,1352,792,1070784,1.707,123.55,57.34,255,0,255,123.55,123.55,123.55,0
XRAY,val,PNEUMONIA,person111_virus_209.jpeg,1520,1376,2091520,1.105,152.09,59.77,255,0,255,152.09,152.09,152.09,0
XRAY,val,PNEUMONIA,person1123_virus_1848.jpeg,1208,864,1043712,1.398,131.91,68.9,255,0,255,131.91,131.91,131.91,0
XRAY,val,PNEUMONIA,person1127_virus_1854.jpeg,1072,712,763264,1.506,115.24,61.39,255,0,255,115.24,115.24,115.24,0
XRAY,val,PNEUMONIA,person1133_bacteria_3075.jpeg,1048,528,553344,1.985,126.77,53.32,255,0,255,126.77,126.77,126.77,0
XRAY,val,PNEUMONIA,person1135_bacteria_3077.jpeg,1597,1231,1965907,1.297,117.82,80.02,255,0,255,117.82,117.82,117.82,0
XRAY,val,PNEUMONIA,person1141_virus_1886.jpeg,1152,712,820224,1.618,90.09,41.05,255,0,255,90.09,90.09,90.09,0
XRAY,val,PNEUMONIA,person1141_virus_1890.jpeg,1164,735,855540,1.584,134.47,58.09,255,0,255,134.47,134.47,134.47,0
XRAY,val,PNEUMONIA,person1149_bacteria_3094.jpeg,1008,712,717696,1.416,148.92,40.21,255,0,255,148.92,148.92,148.92,0
XRAY,val,PNEUMONIA,person114_bacteria_546.jpeg,1080,696,751680,1.552,122.08,49.17,255,0,255,122.08,122.08,122.08,0
XRAY,val,PNEUMONIA,person1155_virus_1934.jpeg,1078,639,688842,1.687,113.25,56.33,255,0,255,113.25,113.25,113.25,0
XRAY,val,PNEUMONIA,person1162_virus_1950.jpeg,1056,642,677952,1.645,138.61,47.51,255,0,255,138.61,138.61,138.61,0
XRAY,val,PNEUMONIA,person1170_virus_1970.jpeg,828,525,434700,1.577,136.54,48.64,216,0,216,136.54,136.54,136.54,0
XRAY,val,PNEUMONIA,person1178_virus_2004.jpeg,1516,910,1379560,1.666,117.22,54.87,255,0,255,117.22,117.22,117.22,0
XRAY,val,PNEUMONIA,person1186_bacteria_3135.jpeg,1168,808,943744,1.446,152.75,49.66,255,0,255,152.75,152.75,152.75,0
XRAY,val,PNEUMONIA,person118_bacteria_559.jpeg,952,680,647360,1.4,104.5,46.51,255,0,255,104.5,104.5,104.5,0
XRAY,val,PNEUMONIA,person118_virus_224.jpeg,1256,784,984704,1.602,127.11,55.78,255,0,255,127.11,127.11,127.11,0
XRAY,val,PNEUMONIA,person1197_bacteria_3147.jpeg,1216,768,933888,1.583,113.94,52.56,255,0,255,113.94,113.94,113.94,0
XRAY,val,PNEUMONIA,person119_bacteria_568.jpeg,1222,878,1072916,1.392,101.59,62.84,255,0,255,101.59,101.59,101.59,0
XRAY,val,PNEUMONIA,person1203_bacteria_3154.jpeg,1040,720,748800,1.444,128.29,59.57,255,0,255,128.29,128.29,128.29,0
XRAY,val,PNEUMONIA,person1206_bacteria_3158.jpeg,1096,656,718976,1.671,99.89,47.08,255,0,255,99.89,99.89,99.89,0
XRAY,val,PNEUMONIA,person1212_virus_2057.jpeg,1368,912,1247616,1.5,166.7,60.83,255,0,255,166.7,166.7,166.7,0
XRAY,val,PNEUMONIA,person1213_virus_2058.jpeg,1208,656,792448,1.841,145.58,60.43,255,0,255,145.58,145.58,145.58,0
XRAY,val,PNEUMONIA,person1219_virus_2067.jpeg,1288,768,989184,1.677,127.3,67.24,255,0,255,127.3,127.3,127.3,0
XRAY,val,PNEUMONIA,person1222_bacteria_3177.jpeg,1192,712,848704,1.674,94.58,44.42,255,0,255,94.58,94.58,94.58,0
XRAY,val,PNEUMONIA,person1228_virus_2079.jpeg,1000,600,600000,1.667,115.35,67.57,255,0,255,115.35,115.35,115.35,0
XRAY,val,PNEUMONIA,person1229_virus_2080.jpeg,1160,824,955840,1.408,143.6,75.25,255,0,255,143.6,143.6,143.6,0
XRAY,val,PNEUMONIA,person1235_bacteria_3191.jpeg,1232,1088,1340416,1.132,170.97,51.21,255,0,255,170.97,170.97,170.97,0
XRAY,val,PNEUMONIA,person123_bacteria_587.jpeg,1232,808,995456,1.525,105.54,51.5,255,0,255,105.54,105.54,105.54,0
XRAY,val,PNEUMONIA,person1244_virus_2111.jpeg,1248,816,1018368,1.529,137.58,72.93,255,0,255,137.58,137.58,137.58,0
XRAY,val,PNEUMONIA,person1247_virus_2115.jpeg,1232,808,995456,1.525,134.96,64.65,255,0,255,134.96,134.96,134.96,0
XRAY,val,PNEUMONIA,person1249_bacteria_3205.jpeg,1064,544,578816,1.956,112.81,42.42,255,0,255,112.81,112.81,112.81,0
XRAY,val,PNEUMONIA,person124_virus_244.jpeg,1416,864,1223424,1.639,115.21,49.12,255,0,255,115.21,115.21,115.21,0
XRAY,val,PNEUMONIA,person125_virus_254.jpeg,1400,1088,1523200,1.287,143.51,65.19,255,0,255,143.51,143.51,143.51,0
XRAY,val,PNEUMONIA,person1264_virus_2155.jpeg,1072,568,608896,1.887,103.33,68.32,255,0,255,103.33,103.33,103.33,0
XRAY,val,PNEUMONIA,person1268_virus_2161.jpeg,1208,984,1188672,1.228,138.32,69.53,255,0,255,138.32,138.32,138.32,0
XRAY,val,PNEUMONIA,person126_bacteria_598.jpeg,912,648,590976,1.407,122.73,54.89,255,0,255,122.73,122.73,122.73,0
XRAY,val,PNEUMONIA,person1276_virus_2198.jpeg,856,608,520448,1.408,107.97,56.12,255,0,255,107.97,107.97,107.97,0
XRAY,val,PNEUMONIA,person1283_virus_2206.jpeg,1408,784,1103872,1.796,135.78,72.0,255,0,255,135.78,135.78,135.78,0
XRAY,val,PNEUMONIA,person128_bacteria_606.jpeg,1160,736,853760,1.576,103.09,56.45,255,0,255,103.09,103.09,103.09,0
XRAY,val,PNEUMONIA,person128_virus_261.jpeg,1312,960,1259520,1.367,137.74,64.75,255,0,255,137.74,137.74,137.74,0
XRAY,val,PNEUMONIA,person1290_virus_2215.jpeg,1392,1264,1759488,1.101,162.12,59.38,255,0,255,162.12,162.12,162.12,0
XRAY,val,PNEUMONIA,person1290_virus_2216.jpeg,1392,1056,1469952,1.318,155.11,61.64,255,0,255,155.11,155.11,155.11,0
XRAY,val,PNEUMONIA,person1291_virus_2217.jpeg,1264,760,960640,1.663,124.88,70.38,255,0,255,124.88,124.88,124.88,0
XRAY,val,PNEUMONIA,person1296_virus_2224.jpeg,1592,1056,1681152,1.508,107.07,80.22,255,0,255,107.07,107.07,107.07,0
XRAY,val,PNEUMONIA,person1298_bacteria_3261.jpeg,984,584,574656,1.685,147.98,53.01,255,0,255,147.98,147.98,147.98,0
XRAY,val,PNEUMONIA,person1308_bacteria_3292.jpeg,482,209,100738,2.306,147.75,67.58,240,0,240,147.75,147.75,147.75,0
XRAY,val,PNEUMONIA,person130_virus_263.jpeg,1568,1144,1793792,1.371,142.54,54.77,255,0,255,142.54,142.54,142.54,0
XRAY,val,PNEUMONIA,person1311_virus_2259.jpeg,1200,840,1008000,1.429,122.41,60.92,255,0,255,122.41,122.41,122.41,0
XRAY,val,PNEUMONIA,person1315_bacteria_3322.jpeg,1160,776,900160,1.495,114.3,71.98,255,0,255,114.3,114.3,114.3,0
XRAY,val,PNEUMONIA,person1320_bacteria_3344.jpeg,1456,1056,1537536,1.379,137.14,55.73,255,0,255,137.14,137.14,137.14,0
XRAY,val,PNEUMONIA,person1320_bacteria_3348.jpeg,1544,824,1272256,1.874,162.66,60.11,255,0,255,162.66,162.66,162.66,0
XRAY,val,PNEUMONIA,person1323_bacteria_3361.jpeg,1792,1592,2852864,1.126,158.72,56.97,255,0,255,158.72,158.72,158.72,0
XRAY,val,PNEUMONIA,person1323_virus_2282.jpeg,1056,592,625152,1.784,124.06,69.72,255,0,255,124.06,124.06,124.06,0
XRAY,val,PNEUMONIA,person1328_virus_2293.jpeg,1208,768,927744,1.573,138.78,56.09,255,0,255,138.78,138.78,138.78,0
XRAY,val,PNEUMONIA,person1333_bacteria_3384.jpeg,1256,752,944512,1.67,120.68,47.42,255,0,255,120.68,120.68,120.68,0
XRAY,val,PNEUMONIA,person1340_virus_2311.jpeg,1032,744,767808,1.387,112.15,64.53,255,0,255,112.15,112.15,112.15,0
XRAY,val,PNEUMONIA,person1341_virus_2313.jpeg,1056,728,768768,1.451,101.15,67.45,255,0,255,101.15,101.15,101.15,0
XRAY,val,PNEUMONIA,person1343_virus_2317.jpeg,1280,872,1116160,1.468,130.58,69.39,255,0,255,130.58,130.58,130.58,0
XRAY,val,PNEUMONIA,person1345_bacteria_3425.jpeg,1552,840,1303680,1.848,163.78,59.36,255,0,255,163.78,163.78,163.78,0
XRAY,val,PNEUMONIA,person1353_bacteria_3446.jpeg,1296,904,1171584,1.434,125.02,78.48,255,0,255,125.02,125.02,125.02,0
XRAY,val,PNEUMONIA,person1361_bacteria_3476.jpeg,1240,920,1140800,1.348,153.03,59.6,255,0,255,153.03,153.03,153.03,0
XRAY,val,PNEUMONIA,person1363_bacteria_3483.jpeg,1320,944,1246080,1.398,169.61,56.65,255,0,255,169.61,169.61,169.61,0
XRAY,val,PNEUMONIA,person1363_virus_2346.jpeg,1504,1056,1588224,1.424,147.1,66.94,255,0,255,147.1,147.1,147.1,0
XRAY,val,PNEUMONIA,person1368_virus_2354.jpeg,1296,928,1202688,1.397,138.17,71.46,255,0,255,138.17,138.17,138.17,0
XRAY,val,PNEUMONIA,person1369_virus_2355.jpeg,852,444,378288,1.919,136.19,47.86,255,0,255,136.19,136.19,136.19,0
XRAY,val,PNEUMONIA,person1372_bacteria_3498.jpeg,1856,1312,2435072,1.415,152.37,73.96,255,0,255,152.37,152.37,152.37,0
XRAY,val,PNEUMONIA,person1375_virus_2366.jpeg,1512,1056,1596672,1.432,145.17,67.34,255,0,255,145.17,145.17,145.17,0
XRAY,val,PNEUMONIA,person1377_virus_2369.jpeg,1584,720,1140480,2.2,85.12,75.78,255,0,255,85.12,85.12,85.12,0
XRAY,val,PNEUMONIA,person1380_bacteria_3515.jpeg,1064,688,732032,1.547,123.12,66.54,255,0,255,123.12,123.12,123.12,0
XRAY,val,PNEUMONIA,person1388_bacteria_3529.jpeg,1128,680,767040,1.659,112.67,72.28,255,0,255,112.67,112.67,112.67,0
XRAY,val,PNEUMONIA,person1405_bacteria_3573.jpeg,1352,944,1276288,1.432,103.8,67.15,255,0,255,103.8,103.8,103.8,0
XRAY,val,PNEUMONIA,person1406_bacteria_3575.jpeg,1240,848,1051520,1.462,115.5,53.55,255,0,255,115.5,115.5,115.5,0
XRAY,val,PNEUMONIA,person1408_virus_2411.jpeg,1392,1120,1559040,1.243,156.33,66.12,255,0,255,156.33,156.33,156.33,0
XRAY,val,PNEUMONIA,person1409_virus_2413.jpeg,984,672,661248,1.464,135.84,49.19,255,0,255,135.84,135.84,135.84,0
XRAY,val,PNEUMONIA,person1413_bacteria_3620.jpeg,1408,800,1126400,1.76,77.75,33.71,255,0,255,77.75,77.75,77.75,0
XRAY,val,PNEUMONIA,person1413_virus_2423.jpeg,1336,1056,1410816,1.265,135.49,62.87,255,0,255,135.49,135.49,135.49,0
XRAY,val,PNEUMONIA,person141_bacteria_670.jpeg,944,536,505984,1.761,129.42,59.75,255,0,255,129.42,129.42,129.42,0
XRAY,val,PNEUMONIA,person1422_bacteria_3649.jpeg,880,424,373120,2.075,113.59,61.42,255,0,255,113.59,113.59,113.59,0
XRAY,val,PNEUMONIA,person1430_bacteria_3695.jpeg,1144,792,906048,1.444,139.12,70.69,255,0,255,139.12,139.12,139.12,0
XRAY,val,PNEUMONIA,person1432_bacteria_3699.jpeg,976,632,616832,1.544,117.22,58.14,255,0,255,117.22,117.22,117.22,0
XRAY,val,PNEUMONIA,person1439_bacteria_3722.jpeg,1168,760,887680,1.537,121.59,54.73,255,0,255,121.59,121.59,121.59,0
XRAY,val,PNEUMONIA,person1441_virus_2457.jpeg,1760,1280,2252800,1.375,167.12,59.89,255,0,255,167.12,167.12,167.12,0
XRAY,val,PNEUMONIA,person1446_bacteria_3740.jpeg,1248,792,988416,1.576,109.75,68.47,255,0,255,109.75,109.75,109.75,0
XRAY,val,PNEUMONIA,person1455_virus_2487.jpeg,896,536,480256,1.672,121.93,49.11,255,0,255,121.93,121.93,121.93,0
XRAY,val,PNEUMONIA,person1459_virus_2506.jpeg,1426,947,1350422,1.506,111.25,60.86,255,0,255,111.25,111.25,111.25,0
XRAY,val,PNEUMONIA,person145_virus_294.jpeg,904,600,542400,1.507,121.11,52.5,255,0,255,121.11,121.11,121.11,0
XRAY,val,PNEUMONIA,person1463_bacteria_3809.jpeg,1448,928,1343744,1.56,131.22,61.93,255,0,255,131.22,131.22,131.22,0
XRAY,val,PNEUMONIA,person146_bacteria_704.jpeg,1410,720,1015200,1.958,95.44,52.98,255,0,255,95.44,95.44,95.44,0
XRAY,val,PNEUMONIA,person1482_virus_2569.jpeg,1168,672,784896,1.738,117.25,41.59,255,0,255,117.25,117.25,117.25,0
XRAY,val,PNEUMONIA,person1482_virus_2572.jpeg,1056,664,701184,1.59,126.96,43.68,255,0,255,126.96,126.96,126.96,0
XRAY,val,PNEUMONIA,person1488_virus_2589.jpeg,1520,904,1374080,1.681,137.05,50.54,255,0,255,137.05,137.05,137.05,0
XRAY,val,PNEUMONIA,person1493_bacteria_3896.jpeg,1416,856,1212096,1.654,138.69,57.56,255,0,255,138.69,138.69,138.69,0
XRAY,val,PNEUMONIA,person1499_bacteria_3915.jpeg,1120,744,833280,1.505,120.48,60.51,255,0,255,120.48,120.48,120.48,0
XRAY,val,PNEUMONIA,person149_virus_299.jpeg,1528,1032,1576896,1.481,119.72,70.24,255,0,255,119.72,119.72,119.72,0
XRAY,val,PNEUMONIA,person1502_virus_2612.jpeg,1656,1008,1669248,1.643,138.7,72.1,255,0,255,138.7,138.7,138.7,0
XRAY,val,PNEUMONIA,person150_bacteria_716.jpeg,992,608,603136,1.632,116.48,44.13,255,0,255,116.48,116.48,116.48,0
XRAY,val,PNEUMONIA,person150_bacteria_717.jpeg,1260,816,1028160,1.544,110.42,63.39,255,0,255,110.42,110.42,110.42,0
XRAY,val,PNEUMONIA,person1510_virus_2628.jpeg,1264,880,1112320,1.436,193.69,28.32,255,0,255,193.69,193.69,193.69,0
XRAY,val,PNEUMONIA,person1513_bacteria_3962.jpeg,1304,800,1043200,1.63,128.05,61.44,255,0,255,128.05,128.05,128.05,0
XRAY,val,PNEUMONIA,person1513_virus_2632.jpeg,1376,1208,1662208,1.139,148.21,70.19,255,0,255,148.21,148.21,148.21,0
XRAY,val,PNEUMONIA,person1514_virus_2633.jpeg,1200,784,940800,1.531,134.93,72.8,255,0,255,134.93,134.93,134.93,0
XRAY,val,PNEUMONIA,person1517_bacteria_3968.jpeg,1328,984,1306752,1.35,138.85,60.68,255,0,255,138.85,138.85,138.85,0
XRAY,val,PNEUMONIA,person1518_virus_2645.jpeg,1464,1056,1545984,1.386,137.3,72.4,255,0,255,137.3,137.3,137.3,0
XRAY,val,PNEUMONIA,person1519_bacteria_3970.jpeg,1256,984,1235904,1.276,126.16,55.18,255,0,255,126.16,126.16,126.16,0
XRAY,val,PNEUMONIA,person1519_virus_2646.jpeg,1248,808,1008384,1.545,127.75,77.41,255,0,255,127.75,127.75,127.75,0
XRAY,val,PNEUMONIA,person151_bacteria_718.jpeg,824,424,349376,1.943,112.77,46.06,255,0,255,112.77,112.77,112.77,0
XRAY,val,PNEUMONIA,person151_virus_302.jpeg,1264,704,889856,1.795,113.31,65.81,255,0,255,113.31,113.31,113.31,0
XRAY,val,PNEUMONIA,person1528_virus_2662.jpeg,1352,840,1135680,1.61,120.24,78.99,255,0,255,120.24,120.24,120.24,0
XRAY,val,PNEUMONIA,person152_bacteria_722.jpeg,1120,648,725760,1.728,138.4,46.09,255,0,255,138.4,138.4,138.4,0
XRAY,val,PNEUMONIA,person1539_bacteria_4022.jpeg,1392,864,1202688,1.611,125.67,67.94,255,0,255,125.67,125.67,125.67,0
XRAY,val,PNEUMONIA,person1539_virus_2678.jpeg,1112,624,693888,1.782,126.51,70.9,255,0,255,126.51,126.51,126.51,0
XRAY,val,PNEUMONIA,person153_virus_304.jpeg,1160,752,872320,1.543,135.35,74.24,255,0,255,135.35,135.35,135.35,0
XRAY,val,PNEUMONIA,person1541_virus_2681.jpeg,1400,1080,1512000,1.296,131.1,78.86,255,0,255,131.1,131.1,131.1,0
XRAY,val,PNEUMONIA,person1544_bacteria_4035.jpeg,2056,2104,4325824,0.977,160.91,61.47,255,0,255,160.91,160.91,160.91,0
XRAY,val,PNEUMONIA,person1545_bacteria_4042.jpeg,920,544,500480,1.691,108.01,50.08,255,0,255,108.01,108.01,108.01,0
XRAY,val,PNEUMONIA,person1551_bacteria_4053.jpeg,1376,952,1309952,1.445,131.55,58.37,255,0,255,131.55,131.55,131.55,0
XRAY,val,PNEUMONIA,person1566_bacteria_4099.jpeg,888,440,390720,2.018,118.74,54.61,255,0,255,118.74,118.74,118.74,0
XRAY,val,PNEUMONIA,person156_virus_308.jpeg,1264,800,1011200,1.58,134.21,65.86,255,0,255,134.21,134.21,134.21,0
XRAY,val,PNEUMONIA,person1574_bacteria_4118.jpeg,1096,600,657600,1.827,118.86,67.05,255,0,255,118.86,118.86,118.86,0
XRAY,val,PNEUMONIA,person1576_bacteria_4126.jpeg,1416,1056,1495296,1.341,116.73,52.33,255,0,255,116.73,116.73,116.73,0
XRAY,val,PNEUMONIA,person1576_bacteria_4128.jpeg,1536,1176,1806336,1.306,99.65,62.12,255,0,255,99.65,99.65,99.65,0
XRAY,val,PNEUMONIA,person1588_virus_2762.jpeg,1376,832,1144832,1.654,117.42,67.28,255,0,255,117.42,117.42,117.42,0
XRAY,val,PNEUMONIA,person1589_bacteria_4171.jpeg,1136,712,808832,1.596,122.55,73.3,255,0,255,122.55,122.55,122.55,0
XRAY,val,PNEUMONIA,person1590_bacteria_4175.jpeg,2000,1896,3792000,1.055,148.16,49.56,255,0,255,148.16,148.16,148.16,0
XRAY,val,PNEUMONIA,person1597_bacteria_4190.jpeg,1664,1456,2422784,1.143,148.8,50.77,255,0,255,148.8,148.8,148.8,0
XRAY,val,PNEUMONIA,person1597_bacteria_4193.jpeg,1736,1368,2374848,1.269,164.74,44.51,255,0,255,164.74,164.74,164.74,0
XRAY,val,PNEUMONIA,person1597_bacteria_4194.jpeg,1768,1560,2758080,1.133,144.94,49.8,255,0,255,144.94,144.94,144.94,0
XRAY,val,PNEUMONIA,person1599_virus_2775.jpeg,1136,888,1008768,1.279,117.84,66.28,255,0,255,117.84,117.84,117.84,0
XRAY,val,PNEUMONIA,person1607_virus_2785.jpeg,1056,568,599808,1.859,89.57,69.78,255,0,255,89.57,89.57,89.57,0
XRAY,val,PNEUMONIA,person1609_bacteria_4239.jpeg,1480,1008,1491840,1.468,121.85,69.0,255,0,255,121.85,121.85,121.85,0
XRAY,val,PNEUMONIA,person160_virus_316.jpeg,1536,1120,1720320,1.371,138.04,68.43,255,0,255,138.04,138.04,138.04,0
XRAY,val,PNEUMONIA,person1619_bacteria_4271.jpeg,1504,912,1371648,1.649,91.49,56.23,255,0,255,91.49,91.49,91.49,0
XRAY,val,PNEUMONIA,person161_bacteria_762.jpeg,1164,801,932364,1.453,78.8,55.11,255,0,255,78.8,78.8,78.8,0
XRAY,val,PNEUMONIA,person1628_bacteria_4294.jpeg,1328,1000,1328000,1.328,83.17,48.85,255,0,255,83.17,83.17,83.17,0
XRAY,val,PNEUMONIA,person1629_bacteria_4299.jpeg,1792,1216,2179072,1.474,132.88,52.48,255,0,255,132.88,132.88,132.88,0
XRAY,val,PNEUMONIA,person162_virus_319.jpeg,1576,1112,1752512,1.417,134.13,74.38,255,0,255,134.13,134.13,134.13,0
XRAY,val,PNEUMONIA,person1630_bacteria_4303.jpeg,1552,1096,1700992,1.416,130.08,51.88,255,0,255,130.08,130.08,130.08,0
XRAY,val,PNEUMONIA,person1634_bacteria_4334.jpeg,1824,976,1780224,1.869,136.15,69.98,255,0,255,136.15,136.15,136.15,0
XRAY,val,PNEUMONIA,person1635_bacteria_4335.jpeg,1224,848,1037952,1.443,120.04,64.04,255,0,255,120.04,120.04,120.04,0
XRAY,val,PNEUMONIA,person1639_bacteria_4347.jpeg,809,476,385084,1.7,130.47,50.11,209,0,209,130.47,130.47,130.47,0
XRAY,val,PNEUMONIA,person1643_bacteria_4354.jpeg,1088,664,722432,1.639,107.79,63.49,255,0,255,107.79,107.79,107.79,0
